"ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry","CustomerID","Customers_CompanyName","Address","City","Region","PostalCode","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShippedDate","Shippers_CompanyName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight"
"名店はかたっこ","朝倉郡夜須町篠隈 225-XX","朝倉郡",,"838-0215","福岡県","21","名店はかたっこ","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","森上 偉久馬",10404,1995/2/3,1995/3/3,1995/2/6,"アカネコ",8,"ピリピリ ビール",450,100,0.00,45000,156
"屋台すまいる","池田市伏尾台 2-9-X","池田市",,"563-0017","大阪府","19","屋台すまいる","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","森上 偉久馬",10422,1995/2/22,1995/3/22,1995/2/16,"アカネコ",8,"ピリピリ ビール",550,20,0.00,11000,3
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","松沢 彩子",10452,1995/3/23,1995/4/20,1995/3/17,"アカネコ",8,"ピリピリ ビール",450,100,0.00,45000,140
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","木下 和明",10479,1995/4/19,1995/5/17,1995/4/5,"ペンギン",8,"ピリピリ ビール",450,100,0.00,45000,709
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市","宇宿町","890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","木下 和明",10484,1995/4/24,1995/5/22,1995/4/13,"ペンギン",8,"ピリピリ ビール",450,1,0.00,450,7
"からんころん","川崎市中原区宮内 XXX","川崎市",,"211-0051","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","森上 偉久馬",10556,1995/7/4,1995/8/15,1995/6/22,"アカネコ",8,"ピリピリ ビール",550,1,0.00,550,10
"夷そば","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","明山 典央",10269,1994/8/31,1994/9/14,1994/9/9,"アカネコ",9,"オタル白ラベル",550,500,0.00,275000,5
"笹の葉食料品店","横浜市緑区千草台 7-X","横浜市","緑区","226-0000","神奈川県","33","笹の葉食料品店","鹿児島市宇宿町 2655-XX","鹿児島市","白山町","890-0074","鹿児島県","田中 秀樹",10282,1994/9/15,1994/10/13,1994/10/13,"アカネコ",9,"オタル白ラベル",0,1,0.00,0,13
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","正門 恵子",10285,1994/9/20,1994/10/18,1994/9/23,"トマト",9,"オタル白ラベル",0,1,0.00,0,77
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","正門 恵子",10311,1994/10/21,1994/11/4,1994/10/25,"ペンギン",9,"オタル白ラベル",0,1,0.00,0,25
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","松沢 彩子",10318,1994/11/1,1994/11/29,1994/11/4,"トマト",9,"オタル白ラベル",0,1,0.00,0,5
"大和マーケット","長野市大豆島 1798-X","長野市",,"381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","古田 哲也",10319,1994/11/2,1994/11/30,1994/11/3,"ペンギン",9,"オタル白ラベル",500,10,0.00,5000,65
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","明山 典央",10320,1994/11/3,1994/11/17,1994/11/8,"ペンギン",9,"オタル白ラベル",550,100,0.00,55000,35
"大宮ユニオン","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","38","大宮ユニオン","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","明山 典央",10358,1994/12/21,1995/1/18,1994/12/21,"アカネコ",9,"オタル白ラベル",500,1,0.00,500,20
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","田中 秀樹",10363,1994/12/27,1995/1/24,1994/12/28,"ペンギン",9,"オタル白ラベル",0,1,0.00,0,31
"大和マーケット","長野市大豆島 1798-X","長野市","大豆島","381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","明山 典央",10378,1995/1/10,1995/2/7,1995/1/27,"ペンギン",9,"オタル白ラベル",450,120,0.00,54000,5
"名店はかたっこ","朝倉郡夜須町篠隈 225-XX","朝倉郡",,"838-0215","福岡県","21","名店はかたっこ","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","森上 偉久馬",10404,1995/2/3,1995/3/3,1995/2/6,"アカネコ",9,"オタル白ラベル",500,100,0.00,50000,156
"イルカランド","大田区萩中 2-4-X","大田区",,"144-0047","東京都","37","イルカランド","成田市台方 XXX","成田市",,"286-0003","千葉県","森上 偉久馬",10414,1995/2/14,1995/3/14,1995/2/13,"ペンギン",9,"オタル白ラベル",450,5,0.00,2250,21
"月野株式会社","仙台市太白区人来田 3-15-XX","仙台市",,"982-0222","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","東海 誠一",10425,1995/2/24,1995/3/24,1995/2/24,"トマト",9,"オタル白ラベル",550,50,0.00,27500,8
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","木下 和明",10442,1995/3/14,1995/4/11,1995/3/6,"トマト",9,"オタル白ラベル",0,1,0.00,0,48
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市",,"062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","松沢 彩子",10452,1995/3/23,1995/4/20,1995/3/17,"アカネコ",9,"オタル白ラベル",550,100,0.00,55000,140
"料亭きゅうきゅう","広島市西区観音新町 1-16-X","広島市","西区","733-0036","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","松沢 彩子",10485,1995/4/25,1995/5/9,1995/4/11,"トマト",9,"オタル白ラベル",0,1,0.00,0,64
"小料理ひろ","春日井市味美白山町 1-9-X","春日井市","白山町","486-0969","愛知県","26","小料理ひろ","池田市伏尾台 2-9-X","池田市","伏尾台","563-0017","大阪府","森上 偉久馬",10487,1995/4/26,1995/5/24,1995/4/14,"トマト",9,"オタル白ラベル",0,1,0.00,0,71
"居酒屋ななべえ","那覇市繁多川 1-21-XX","那覇市",,"902-0071","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","明山 典央",10529,1995/6/7,1995/7/5,1995/6/13,"トマト",9,"オタル白ラベル",0,1,0.00,0,67
"札幌フード","長野市大豆島 1798-X","長野市",,"381-0022","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","木下 和明",10530,1995/6/8,1995/7/6,1995/5/30,"トマト",9,"オタル白ラベル",450,100,0.00,45000,339
"料亭きゅうきゅう","池田市伏尾台 2-9-X","池田市",,"563-0017","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","古田 哲也",10532,1995/6/9,1995/7/7,1995/5/22,"ペンギン",9,"オタル白ラベル",0,1,0.00,0,74
"月野株式会社","牛久市下根町 1504-XX","牛久市",,"300-1203","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","木下 和明",10548,1995/6/26,1995/7/24,1995/6/23,"トマト",9,"オタル白ラベル",0,1,0.00,0,1
"夷そば","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","明山 典央",10269,1994/8/31,1994/9/14,1994/9/9,"アカネコ",10,"バードワイン",2500,150,0.00,375000,5
"高原亭","牛久市下根町 1504-XX","牛久市","根町","300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","正門 恵子",10270,1994/9/1,1994/9/29,1994/9/2,"アカネコ",10,"バードワイン",450,50,0.00,22500,137
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","松沢 彩子",10279,1994/9/13,1994/10/11,1994/9/16,"トマト",10,"バードワイン",2500,5,0.00,12500,26
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","田中 秀樹",10360,1994/12/23,1995/1/20,1994/12/26,"ペンギン",10,"バードワイン",0,1,0.00,0,132
"商店せんしょう","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","20","商店せんしょう","札幌市手稲区前田 4-9-3-XX","札幌市","手稲区前田","006-0814","北海道","正門 恵子",10376,1995/1/9,1995/2/6,1995/1/2,"トマト",10,"バードワイン",2500,10,0.00,25000,20
"大和マーケット","長野市大豆島 1798-X","長野市","大豆島","381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","明山 典央",10378,1995/1/10,1995/2/7,1995/1/27,"ペンギン",10,"バードワイン",2500,50,0.00,125000,5
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","森上 偉久馬",10392,1995/1/24,1995/2/21,1995/1/20,"ペンギン",10,"バードワイン",2500,2,0.00,5000,122
"月野株式会社","仙台市太白区人来田 3-15-XX","仙台市",,"982-0222","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","田中 秀樹",10451,1995/3/22,1995/4/5,1995/3/15,"ペンギン",10,"バードワイン",0,1,0.00,0,189
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","明山 典央",10477,1995/4/17,1995/5/15,1995/3/31,"トマト",10,"バードワイン",0,1,0.00,0,13
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","木下 和明",10479,1995/4/19,1995/5/17,1995/4/5,"ペンギン",10,"バードワイン",2500,10,0.00,25000,709
"からんころん","北九州町田1-3","北九州",,"884-1111","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","高橋 真紀",10248,1994/8/4,2002/5/4,1994/8/16,"ペンギン",11,"ホワイトソルト",14,12,0.00,168,32
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10339,1994/11/28,1994/12/26,1994/11/28,"トマト",11,"ホワイトソルト",0,1,0.00,0,16
"レストラン石坂","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","48","レストラン石坂","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","正門 恵子",10357,1994/12/20,1995/1/17,1995/1/3,"ペンギン",11,"ホワイトソルト",100,1,0.00,100,35
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10379,1995/1/11,1995/2/8,1995/1/24,"アカネコ",11,"ホワイトソルト",0,1,0.00,0,45
"山門屋","中野区大和町 2-41-XX","中野区",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","田中 秀樹",10454,1995/3/24,1995/4/21,1995/3/31,"ペンギン",11,"ホワイトソルト",150,5,0.00,750,3
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","田中 秀樹",10511,1995/5/19,1995/6/16,1995/5/11,"ペンギン",11,"ホワイトソルト",0,1,0.00,0,351
"コーヒーハウスフェンス","君津市袖ケ浦町野里 1539-X","君津市",,"299-1100","千葉県","42","コーヒーハウスフェンス","大田区萩中 2-4-X","中野区",,"144-0047","東京都","田中 秀樹",10294,1994/9/30,1994/10/28,1994/10/3,"トマト",12,"ブラックペッパー",0,1,0.00,0,147
"ジャンボストアー","成田市加良部 5-3-X","成田市",,"286-0036","千葉県","34","ジャンボストアー","広島市西区観音新町 1-16-X","広島市","西区","733-0036","広島県","田中 秀樹",10315,1994/10/27,1994/11/24,1994/10/27,"トマト",12,"ブラックペッパー",100,50,0.00,5000,42
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","松沢 彩子",10318,1994/11/1,1994/11/29,1994/11/4,"トマト",12,"ブラックペッパー",0,1,0.00,0,5
"笹の葉食料品店","横浜市緑区千草台 7-X","横浜市",,"226-0000","神奈川県","33","笹の葉食料品店","鹿児島市宇宿町 2655-XX","鹿児島市","白山町","890-0074","鹿児島県","木下 和明",10362,1994/12/26,1995/1/23,1994/12/21,"アカネコ",12,"ブラックペッパー",0,1,0.00,0,96
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","松沢 彩子",10369,1995/1/2,1995/1/30,1994/12/29,"トマト",12,"ブラックペッパー",0,1,0.00,0,196
"雪花ガーデン","札幌市豊平区中の島一条2丁目 4-XX","札幌市","豊平区","062-0921","北海道","14","雪花ガーデン","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","高橋 真紀",10386,1995/1/18,1995/2/1,1995/1/19,"ペンギン",12,"ブラックペッパー",200,100,0.00,20000,14
"蓬莱堂","世田谷区給田 3-31-X","世田谷区",,"157-0064","東京都","44","蓬莱堂","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","古田 哲也",10406,1995/2/7,1995/3/21,1995/2/9,"アカネコ",12,"ブラックペッパー",0,1,0.00,0,108
"レストラン石坂","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","48","レストラン石坂","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","高橋 真紀",10411,1995/2/10,1995/3/10,1995/2/9,"ペンギン",12,"ブラックペッパー",0,1,0.00,0,24
"商店せんしょう","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","20","商店せんしょう","札幌市手稲区前田 4-9-3-XX","札幌市","手稲区前田","006-0814","北海道","森上 偉久馬",10462,1995/4/3,1995/5/1,1995/3/22,"アカネコ",12,"ブラックペッパー",50,5,0.00,250,6
"山門屋","中野区大和町 2-41-XX","中野区l",,"165-0034","東京都","36","山門屋","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","古田 哲也",10490,1995/5/1,1995/5/29,1995/4/19,"トマト",12,"ブラックペッパー",50,2,0.00,100,210
"ヒロコーポレーション","横浜市旭区左近山 3-18-XXX","横浜市",,"241-0831","神奈川県","46","ヒロコーポレーション","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","高橋 真紀",10501,1995/5/10,1995/6/7,1995/5/26,"ペンギン",12,"ブラックペッパー",0,1,0.00,0,9
"海鮮料理くじら","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","三重県","4","海鮮料理くじら","成田市加良部 5-3-X","千葉県",,"286-0036","千葉県","松沢 彩子",10543,1995/6/21,1995/7/19,1995/6/1,"トマト",12,"ブラックペッパー",0,1,0.00,0,48
"ポム・ド・テール","川越市熊野町 12-2-XXX","川越市","熊野町","350-1146","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","東海 誠一",10298,1994/10/6,1994/11/3,1994/10/12,"トマト",13,"ピュアシュガー",0,1,0.00,0,168
"大和マーケット","長野市大豆島 1798-X","長野市","大豆島","381-0022","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","明山 典央",10378,1995/1/10,1995/2/7,1995/1/27,"ペンギン",13,"ピュアシュガー",100,100,0.00,10000,5
